电话销售、客服	类别,两年,级别,性质,经验,职位,月薪,工作,全职,薪水
管家助理	各项任务,类别,两年,级别,经验,职位,初级,按时,月薪,工作
景观设计方案助理	方案设计,风貌,别墅,改造,做过,作为,景观,园林,名山,私人
俄汉双语教师	工作,俄罗斯,俄汉,武术,比赛,北京,武术学校,交流,参与,翻译
软件系统工程师	br,控制软件,WIFI,USB,软件开发,生产线,TCP,应用,生产厂,调试
Department Manager (Software System Architect)	工作,负责,研发,职位,管理工作,软件产品,项目管理,方面,电子,程序员
工程师或研发员	在职,发酵罐,100L,分子生物学,进展,分析方法,科研项目,利用,手段,酶类
精益生产项目执行经理	项目,负责人,组织,职位,计划,生产,公司,br,职务,分析
房建施工员	施工,现场,分析,控制,贴膜,地点,根据,适合,甲方,测量员
数据分析师 数据挖掘	br,类别,级别,总部,职位,实习生,学生,工作,职责,企业
投资经理/投资经理助理	撰写,尽职,项目,研究,br,报告,甄选,走访,搜集,考察
验光师	持久,解决方案,同事,保健,完成,处方,舒适,视力,护眼,日常
主管/法人	职责,br,整理,运动鞋,电话,登记,买卖,推广,批下来,供应商
机电管理工程师	配电,制冷,类别,机电,级别,调试,职责,排水泵,工程师,职位
采购助理，行政助理	水果,处理,建议,督导,蔬果,方案,管理,经理,汇总,工作
成本报价	分析,所要,产品,CBD,主要,通过,完整,PDM,公司,做出
服务调度工程师	职位,月薪,工作,薪水,全职,维保,RMB3500,沟通,调配,处理
WEB工程师	职责,负责,网站,项目,工作,职位,全职,br,级别,公司
生产部主管，经理	生产,职位,加工,冲压,管理,经理,五金,模具,课长,RMB4500
郑州市绿地普查	职责,职位,研究员,郑州市,合成,二七区,绿地,纳米材料,类别,可行性研究
礼仪模特	电话,社会,送客,服务,以及,迎客,预订,工作,好评,做好
抚顺优耐特钙业有限公司	计划,网络管理,设备
销售培训生	培训,工作,主要,促销,信息,竞品,类别,职责,拜访,完成
施工员、资料员、测量员	性质,工作,全职,RMB1300,组织,表现,独立,施工,类别,两年
市场分析岗	实习生,类别,月薪,工作,PPT,实习,余份,负责,职责,项目
销售主管，督导	08,销售,卖场,负责,br,2011,本人,主营,协助,对待
高级策划分析师	推广,管理工作,薪水,刺客,归来,策划,类别,内置,游戏,全程
多肽合成员	150,职位,合成,纯化,类别,性质,08,09,月薪,工作
高级媒体关系经理	工作,br,公关,合作,媒体,协助,信息,类别,级别,推广
校务管理	贷款,企业,银行,介于,之间
engineer	工作,职位,职责,全职,类别,月薪,薪水,性质,级别,br
电工组长	工作,薪水,全职,职位,月薪,类别,级别,维修,公司,电工
Senior QA Engineer	br,测试,开发,编写,www,系统,com,测试用例,网站,工作
分析 内控 内审 财管	工作,职位,月薪,薪水,br,全职,审计,进行,付款,在建
技术经理、售前	撰写,施工,工作,售前,主要,内容,售后,处理,城域网,任务
质量经理/质量工程师	质量,合格,工程师,控制点,管理工作,供应商,验收,评审,培训,大纲
嵌入式技术管理人员	类别,两年,级别,性质,经验,职位,月薪,工作,初级,职责
经理、厂长、总监、生产经理	br,PMC,任职期间,起微,机加,主导,状况,引入,压铸,进行
财务审计中心总经理	管理,br,审计,财务管理,职位,公司,工作,负责,融资,北京
与日语有关联的职位	锻件,炉窑,加热,操作,照看,设备
tcd储备	治具,量产,导光板,导入,BOM,相关,PPK,时间表,制程,背光
金融 公司管理 PE 股权 基金 投资 	br,培训,管理,公司,分公司,任务分配,业务,项目管理,PMI,流程
国际贸易销售采购	处理,货款,开发区,产地证,质量部,业务,相关,进出口,技术部,核销
记者，编辑，采购类，项目管理类	工作,负责,收集,负责人,沟通,展示,担任,宣传,信息,实际
客务经理	职位,工作,月薪,进行,部门,br,全职,相关,物业管理,薪水
出纳\会计\文员	职称,头脑灵活,财务制度,稳重,类别,性质,熟练掌握,职位,具有,月薪
生产经理（总经理助理）	生产,br,ERP,课长,管理,品质,职位,工作,PMC,改善
金华融投资有限公司	复印,公司,打印,电话,协议,沟通,完成,必要,交代,录入
店铺负责人（Store  in  charge）	培训,管理,工作,开店,排班,排面,销售,br,员工,客户
PE / ME / IE技术员	控制箱,一体机,组装,切割机,抵减,基板,自动,夹具,点胶机,2013.4
集团行政副总/工程项目前期	类别,级别,性质,管理,职位,高级,月薪,工作,职责,薪水
医药	br,工艺,保存,认证,规程,工艺员,基本,职位,培训,沟通
运输管理专干	br,运输,负责,运输成本,沟通,协调,引入,确保,相关,合适
会计、出纳、财务	有关,核对,数据,统计,文件,现金,凭证,开支票,少许,结算
影视或动画后期制作、剪辑	客户,作品,该班,认可,培训,商标,通过,应用,明显提高,学生
园林设计/工程师	设计,控制,效果,项目,施工图,景观,售楼部,选苗,施工,园林景观
高级资询师	工作,职责,全职,职位,认可,类别,有着,性质,销售,月薪
门控软件工程师	智能,CareerLevel,级别,存储,轨道交通,系统诊断,职位,工作,SPI,Student
研发部项目经理	LED,负责,项目,显示屏,竖条,开发,型号,工作,P16,产品开发
行政中心	工作,职责,负责,公司,开展,各项,制度,培训,教育,管理
营销类职位	br,负责,项目,熟悉,销售,能力,工作,公司,开拓,沟通交流
人事专员/  领班	工作,br,全职,职位,服务,服务程序,待客,做到,准时,严格遵守
兼职英语老师、助教或翻译	多位,2.80,管理工作,小学,通过,实践,充实,学生,积累,经验
橱柜设计	设计,橱柜,级别,全职,职位,月薪,职责,工作,类别,薪水
电子商务经理/主管	设计师,客户服务,技术部,负责,br,销售部,部及,设计部,分公司,垂青
机械制造工程师	制造,牵引,机械设计,内审员,工艺,设计,南车,经验,工程师,现场
董事会秘书兼运营总监	工作,职位,全职,br,级别,薪水,管理,月薪,职责,类别
量化研究员	工作,职位,设计,全职,月薪,br,实现,维护,性质,职责
投资规划、战略研究类	项目,研究,分析,财务,工作,集团,负责,企业,功能区,专项
呼叫中心经理 客服经理	服务,br,工作,全职,职位,制定,员工,联想,客户服务,负责
行政人事助理、讲解员、编辑文案、文员	工作,培训,级别,重要,职位,负责,职责,类别,职业,办公会议
实习英语教师、实习班主任	类别,性质,指导,工作,负责,职责,职业,复习,作业,学校
研发，机械设计制造，NVH	重庆,出版,办公室,编辑,学会,兼任,文员,同时,工作,机械工程
质量主管	工作,br,质量,负责,职位,全职,管理,公司,产品,职责
机电技术员及自控技术人员	图纸,需要,重要,点检,机械,绘制,安装,调试,设备
财务助理、行政助理	整理,进行,收集,会籍,要求,办公室,进展,根据,主任,教练
平面设计师，美术编辑	类别,设计,工作,职责,职业,美术,图形,级别,性质,职位
监理员兼资料员	工作,性质,全职,职责,办公楼,四层,类别,三层,级别,现场
高级软件工程师  项目经理	br,Responsibilities,Role,级别,工程师,platform,薪水,tProject,全职,职位
质管部部长	薪水,职位,工作,全职,月薪,br,类别,负责,级别,产品
高级合伙人	任职期间,销售,类别,级别,职位,月薪,工作,制定,职责,薪水
总台接待	全职,工作,性质,职责,薪水,Type,职位,月薪,Full,Employment
President (2003-2011)	設計,br,设计,平方,項目,职位,工作,特色,亚特兰大,醫療
财务主管、税务主管	职位,工作,br,各项,期间,保金,职到,任职期间,税务,财务经理
商务接待专员	br,电话,期间,访寻,人力资源,管理工作,通过,寻访,参展,实操
统计、业务结算	往来账,结算,业务,核对,统计,货物,审核,发票,采购,数据
产品经理　市场部经理	知识,职位,工作,薪水,全职,职责,科轮科,宣传,地办,RMB12
CAM助理工程师	类别,调试,工程师,职位,月薪,工作,负责,薪水,全职,职责
客户服务部助理	职位,工作,薪水,全职,月薪,br,专员,RMB2500,来访,办公用品
设计总监	设计,工作,br,职位,全职,职责,负责,薪水,类别,月薪
副主任技术组长	职位,全职,本班,RMB3500,新线,班后,配合,电气工程师,类别,机电
买方/卖方化工行业研究员	A股,分析,报告,研究,撰写,上市公司,化工行业,投资,跟踪
薪酬绩效主管	br,职位,制定,员工,工作,负责,薪酬,绩效,公司,招聘
电子（硬件）工程师	职责,项目,职务,焊接,负责,调试,工程师,硬件,软件,负责人
办公室文职人员	档案管理,宣传,文员,类别,级别,职责,很强,聘用,职位,月薪
java程序员 或者 java软件工程师	SVN,包括,存储,知识,配置,职责,编写,小型企业,网站,装机
配送员	类别,优秀员工,职位,月薪,工作,RMB2500,认真负责,职责,薪水,br
副总经理兼门店拓展部经理	职位,br,工作,公司,负责,全职,月薪,部门经理,新址,标准
售前部经理	工作,职位,br,负责,全职,售前,项目,部门,Full,JobSalary
施工图绘制	深化,还会,设计,一些,对于,新区,甲方,团队,绘制,公司
研发工程师，国内销售	RMB3500,售后,薪水,通过,劣势,确保,总部,零售商,及时,职位
有机硅所研发员	培训,合成,入职,有机硅,裂解,职位,月薪,工作,工艺流程,PE
Hardware Engineer	工作,职位,全职,负责,月薪,薪水,br,years,职责,time
土木工程类规划	工民建,科研,工程,处理,基础,水利水电,工程设计,治理,地质灾害
Project manager / supervisor	负责,软件测试,项目,开发,测试,软件产品,特性,60,性质,类别
德语客服	处理,信件,回复,发货,产品质量,德国,进行,订单,同事,交流
高级产品运营经理	www,职位,月薪,工作,薪水,br,全职,com,负责,用户
成本预算主管	成本,分析,审核,及其,结算,br,变更,控制,沟通,协调
高级专员	br,工作,薪水,职位,月薪,职责,级别,类别,职业,全职
商品企划助理	性质,职位,工作,职责,br,工厂,协助,处理,资料,展现
代理班主任	类别,两年,级别,职位,工作,初级,职责,br,全职,职业
教育/培训/媒体/文化	工作,咨询,人生,来访,体验,公司,来电,信息,整理,医院
工程/精益生产经理	br,设备,分析,培训,生产,效率,保养,工艺,异常,编程
java 实习生	
行政经理/人事经理	培训,人力资源,组织,招聘,入职,工作,计划,负责,公司,岗位
Consumer Banking Business Operation Analyst	职责,审计,银行,项目,br,工作,职务,负责,years,薪水
行政人事部经理//安全主任	培训,检查,管理,工作,br,根据,薪酬,人事,公司,招聘
研发部 | 软件工程师	用户注册,RMB4000,网络,类别,设计,级别,性质,计算机,职位,学生
对外贸易专员或助理	职位,月薪,工作,费用,汇算,应收,公司员工,汇款,记账,薪水
检验主管/化验主管	完成,公司,皮渣,培训,理化,汇源,饮品,果汁,测定仪,审核
产品或研发经理	策划,以及,工作,br,校对,审校,宣讲,协调,相关,主要职责
环境影响评价工程师	环保,类别,级别,性质,职位,技术,月薪,工作,职责,薪水
前台接待,会议服务	主要,前台,负责,工作,会后,服务,回访,接待,接待工作,以及
投资分析/房地产前期	br,团队,网络营销,连锁店,教程,全国,营销,年销售额,负责,跟进
店长、经理	负责,管理,br,业务,人员,账目,考勤,员工,维护,接待
客服经理或行政人员	负责,br,协助,管理,工作,团队,职责,主管,客户,满意度
活动导演	外采,职时,策划,演播,日起,3D,刚入,素材,卡扎菲,英语
RD manager	职位,br,NET,C#,高级,VB,开发,熟悉,产品开发,检测仪
HR人力资源信息系统经理	职位,工作,职责,全职,月薪,系统,人力资源,核查,负责,要求
出租车司机	职责,出租车,工作,职业,职位,高级,月薪,薪水,全职,性质
单片机工程师	br,工作,测试,软件,调试,负责,职责,单片机,硬件,职位
店务秘书	职位,月薪,工作,薪水,每天,类别,好店,初级,职责,级别
Executive Management	客户关系,财务报告,销售部,维护,销售,分公司,培训,控制,北美,供应商
木工技师	薪水,职位,月薪,工作,类别,级别,全职,职责,职业,工程师
轮机设计师	类别,两年,级别,性质,经验,职位,月薪,工作,职责,薪水
工程部维修	类别,两年,级别,性质,月薪,经验,职位,维修,工作,运行
商品总监	br,采购,工作,部门,商品,职位,公司,供应商,销售,全职
外贸业务员/跟单员/单证员	发货,区域经理,机票,品管,样品,展会,解决方案,预订,反馈,订单
丝移主管	调配,根据,使用,合理,排期,保养,维修,工作,计划,生产
外呼坐席	类别,两年,级别,经验,职位,月薪,工作,性质,职责,薪水
海外销售、区域经理、驻外财务经理	br,客户,负责,跟进,处理,工作,维护,英语,投诉,完成
保险主任	类别,级别,职位,月薪,工作,负责,公司,职责,薪水,主要职责
仓库管理员/叉车	类别,两年,级别,职位,月薪,工作,负责,职责,薪水,全职
销售员/督导	广阔,期望,渴望,天地,展露,类别,级别,成绩,职位,精力充沛
地质工程师	职责,工作,全职,职位,负责,施工,管理,技术,项目,职务
销售工程师、经理	项目,客户,br,主要职责,分析,跟进,传感器,协助,处理,信息
留学咨询顾问	客户,负责,电话,br,主要,培训,销售,签约,专业,邮件
技术支持工程师、售前售后技术支持、ME、PE、FAE、电子工程师、助理工程师、制程工程师	工作,职责,职位,性质,类别,级别,两年,经验,初级,以下
投资经理 	富瑞特装,阿胶,杰瑞,朗玛,稀土,管理,冠城,荣盛,证券,2011
居委干部	薪水,类别,两年,级别,性质,经验,职位,月薪,工作,职责
渠道主管、分销主管	经销商,市场,负责,品牌,开拓,客户,主要,跟踪,维护,室内
采购翻译	水果,会场,配合,茶水,接待,事先,协调,工作,工作人员,物品
生产远营中心 | 生产主管	预防措施,工作,生产,负责,br,分析,生产流程,生产布局,调配,不良
玩具部主管	类别,级别,职责,工作,职位,月薪,全职,薪水,职业,客户经理
解放南路店店长助理	商品销售,档案管理,排行表,出勤,商品,RMB3500,滞冻销,管理,职位,明细表
项目经理及机械设计	主要,加工,经营,AGC,打包机,新宝泰,高速,刚进,设计,测宽
病毒分析	br,职责,开发,网站,hook,工作,通信,平台,搜索,获取
船务员	报表,记录,排期,落货期,预计,订单,走货,产品,相关,以及
项目处经理、公司品质管理部物业经理	性质,工作,全职,职位,月薪,薪水,组织,考评,类别,RMB6000
保安经理	保卫工作,经营,配电,确保,安检,经营场所,管理,工作,绩效考核,人员
品牌助理、市场调研助理、策划、报关	职位,工作,跟单,类别,级别,学生,月薪,全职,br,职业
项目技术工程师	职位,工作,br,全职,薪水,职责,月薪,类别,级别,负责
物流调度 仓库管理 人事助理 	类别,两年,级别,经验,职位,月薪,工作,性质,薪水,全职
web开发工程师 java开发工程师	导图,html2canvas,使用,工具,扩展,团队,绘制,公司,在线,乐山乐水
采购跟单/助理	跟进,打样,熟悉,如期,订单,面辅料,交货,无误,客户,辅料
硬件工程师、测试工程师	出差,USB,量产,触控,触摸屏,COG,COF,PCB,设计,硬件
园林景观工程师	br,施工,项目,绿化,工程,进度,工作,景观,协调,负责
财务总管	职位,工作,全职,级别,职责,类别,职业,经验,薪水,性质
l律师	类别,两年,级别,性质,经验,职位,工作,初级,实习,职责
 研发部经理	设计,工程师,项目,br,产品,分析,专利产品,跟进,数字,572
设备维护及主管	及其,工作,排除,日常,单位,制造,职责,机械故障,管理工作,请购
执行总经理、副总裁、副总经理	职责,全职,职位,月薪,薪水,性质,工作,项目,类别,总指挥
市政工程设计	工程,难点,需要,作为,有限公司,重点,给水管,施工单位,几方,供水
售前、售后  电子商务客服	查件,服务,售前,售后,促销,对接,专员,保管,维护,导购
综合	类别,性质,两年,级别,经验,职位,月薪,工作,初级,进行
人力资源高级管理	工作,公司,人力资源,薪酬,类别,职位,月薪,薪水,员工,全职
空间平面品牌首席设计师 连锁设计标准化流程管理	设计,手册,br,建店,宣传品,平面设计,汽车,空间设计,SI,加盟店
北京证券经纪业务	经纪,网点,证券类,信息,类别,级别,职责,工作,职位,初级
营业但当	br,日资,分析,协助,处理,破格录用,搜集,日籍,工作,现场
助理，顾问	职责,知识,基础,语法,工作,对话,日常,br,简单,英语
市场部团队长	职位,月薪,工作,职责,薪水,级别,性质,学生,RMB1000,实习
信息搜集	一家,担任,房地产,有限公司,深圳,负责,主要,清华,中心,业务
International Trade Specialist	br,全职,职位,工作,薪水,月薪,负责,文件,高级,years
总务主任	跟进,组织,类别,有益,EVP,讲师,顺利进行,管理人员,工作,CEO
食品检测与研发	类别,两年,级别,性质,经验,职位,月薪,工作,初级,职责
收银员，传统咖啡调剂师	咖啡,职责,理货员,收银,收银员,薪水,职业,职位,RMB7000,高级
PME技术员	控制,生产流程,验收,试产,职位,月薪,工作,PE,生产,异常
地县客户主管，市区业务主管	职责,青海,销售,效益,有效,代表,类别,两年,级别,性质
技术支持或者系统运用，维护类以及日语相关	24,倒班,小时
行政专员（总经理秘书）	文字,RMB5500,专员,2011.3,职位,工作,2011.10,采购,负责,公司
海外客服助理	职位,月薪,工作,薪水,代理,开发新,时以,协助,RMB4000,谈下
AFS志愿者	助教,教师,翻译,拼音,在此期间,志愿者,职业,职位,作为,汉字
总裁、总经理、常务副总	全职,职位,职责,工作,类别,级别,...,GM,EVP,性质
音频主管	类别,级别,性质,职位,月薪,工作,职责,薪水,录音,音效
理财经理、客户经理、理财师	营销,完成,客户,二级,国家,沟通,进展,创业,经营,独立
一线作业者	服从,有序,不良,5S3,类别,井条,发现异常,性质,职位,普工
硬件工程师 	线路,检修,主要,电路设计,维修,管道,负责
行政主管/办公室主任	招聘,管理,负责,公司,br,交办,培训,零时,饭堂,处理
机械设计和制图	积累,教师,模具设计,期间,知识,指导,带队,相关,经验,一套
c语言工程师	职责,br,软件,硬件,工程师,开发,级别,经验,薪水,CodeWarrior
生产经理 / 工程经理	工程师,职位,工作,br,产品,导入,PE,生产,测试,测试程序
贸易	br,负责,客户,生产,信息,安全,某一,生产线,工种,加工
薪资福利专员	类别,月薪,工作,薪水,职责,职位,实习,报销,级别,专员
焊接监造	工作,质量,焊接,br,职位,月薪,评定,质量保证,QA,全职
精装设计师	设计,工作,项目,br,施工图,竣工,施工,工程,参与,效果图
办公室副主任(总经办主任)	工作,负责,全职,职位,公司,职责,所在,管理,交办,后勤保障
开发软件工程师	br,参与,系统,开发,模块,讨论,架构设计,项目,实现,业务
日语教师	工作,日语,职位,月薪,职责,类别,级别,全职,薪水,职业
科技项目管理\专利工程师	工作,项目,br,申报,分析,管理工作,项目管理,产业,监管,知识产权
市场企划专员	职责,工作,职位,级别,薪水,全职,策划,月薪,br,类别
前端研发工程师	www,移动,html,com,项目,javascript,br,华侨,工作站,Dreamweaver
全集员	工作,守则,每天,加工,放到,独立,整齐,物件,类别,两年
售前、售后工程师	熟悉,以及,销售,工作,负责,客户,主要,经销商,跟进,突发事件
售楼员	沟通,搭配,爱心,以二对,服饰,坚定,打造,进行,维系,销售
内装产品经理 内装市场推广 市场营销 	天然气,中级,经验,RMB4500,以上,薪水,职业,职位,石油,月薪
网页制作/美工	经验,网页,职责,以下,平面设计,职业,职位,RMB2200,月薪,工作
团队计调	查询,线路,回程,切位,过程,收尾,包括,以及,之后,工作
研发主管 高级硬件工程师 嵌入式硬件 嵌入式系统	br,负责,设计,接口,硬件,项目,固件,职责,系统,协调
日语服装业务担当	日语,跟单,工艺,类别,级别,服装,包括,单耗,职位,月薪
煤炭业务	br,工作,客户,销售,法律,制定,公司,在职,业务,业务部门
技术部	工作,职责,职位,全职,负责,br,月薪,类别,薪水,工程师
喷漆	类别,级别,性质,职位,月薪,工作,薪水,油漆,全职,职业
单件流项目主管	工作,职位,月薪,生产,全职,薪水,类别,两年,级别,职责
助理PE工程师	跟进,专业音响,1200W,350W,夹具,功放,..,效果器,工装,制程
党群工作部副部长	负责,宣传,工作,公司,文字,文件,活动,文化,撰写,编辑
erp实施顾问	工作,br,ERP,项目,实施,职位,职责,负责,全职,类别
总帐	br,帐务,工作,全职,成本核算,总帐,处理,成本,会计分录,管理
企划部 部长（兼海澜德、国家信息安全产业基地的企划部部长）	工作,br,负责,职位,管理,公司,项目,渠道,策划,职责
培训导师、化妆品销售	控制,经验,以下,质量检验,职业,职位,初级,工作,QC,质量
人事主管和专员、招聘主管和专员、培训主管和专员	br,餐饮,侨光,培训,处事,处理,面议,招聘,仕加易,赞誉
行长	管理,负责,级别,薪水,职责,职位,月薪,全职,工作,类别
给排水技术负责人	br,工作,工程,全职,薪水,职位,月薪,平米,建筑面积,施工
财务部任财务部副部长	职位,成本,月薪,工作,薪水,全职,类别,级别,管理,经理
产品经理/技术经理	br,项目,硬件,开发工具,上线,环境,Rational,交付,服务器,团队
物理教师，数学教师	虽然,职位,作业,保证,明显,类别,信任,教学,级别,两年
高级营养讲师，5D-MRA检测专家	类别,级别,职位,月薪,工作,职责,薪水,仪器,br,健康
新项目导入以产品制程	负责,项目,客户,br,流程,试产,作为,工作,进行,公司
Human Resources Supervisor	职位,公司,br,工作,招聘,建立,负责,培训,根据,全职
车间主任兼工艺工程师	培训,如下,操作规程,赶鸭子上架,郑州,管理,职位,成功,工作,生产
c++ 程序员	逆向,工具,现有,调试,无尽,文件,游戏,动作,引擎,后期
生产管理 PMC  采购	进行,分析,1.5,根据,供应商,归档,作业,发放,按量,3.1
法务合规	负责,从事,诉讼,法律,公司,工作,企业,催收,客户,贷后
自营交易员	撰写,类别,性质,私营,职位,工作,br,民营企业,操盘手,全职
节目部经理	工作,职位,级别,职责,br,兼职,性质,学生,销售,公关
实习生记者	编辑,职业,职位,工作,学生,类别,记者,实习,级别,性质
店长 渠道运营	职责,工作,全职,职位,级别,薪水,策划,月薪,类别,性质
俄语翻译或者俄语外贸业务员	类别,级别,职位,月薪,工作,初级,职责,薪水,全职,职业
人资行政专员	职位,工作,br,每月,招聘,入职,管理,考勤,公司,月薪
营运经理,总监,副总,店长	管理,商户,营运,经营,工作,商品,招商,事项,岗位职责,购物广场
外贸电子商务客服	邮件,外文,客户,全职,助理,职位,专员,英文,工作,类别
市场部副经理(企宣)	职位,工作,br,职责,类别,编辑,全职,收集,影视制作,档案管理
Wince/Windows C/C++软件工程师	芯片,编译,使用,进行,类库,MFC,4.0,通信,Wince,Bootloader
行政、人事、售后	结款,工程进度,处理,差旅,快递,复印,上级领导,文件,专员,所以
北京国宝瑞祥	类别,级别,职责,月薪,职位,维修,工作,焊接,全职,薪水
营销策划总监以上	职位,工作,项目,策划,建筑面积,广场,销售,月薪,薪水,万平方米
翻译文员	类别,食品标签,职责,以及,薪水,标签,主要,翻译,月薪,工作
Android应用开发组组长	br,缓存,职位,工作,图片,处理,手机,Android,项目,开发
绘图及资料员	br,工作,资料,负责,跟进,竣工,文件,客户,日常,衔接
行政及市场销售经理	人力资源,Mid,years,salaryRMB2000,CareerLevel,experience,行政,Type,沟通,Specialist
设计咨询顾问	设计,PI,负责,跟踪,产品,产品设计,策划,品牌形象,造型,定位
审计,财务经理	工作,职责,全职,性质,审计,办公室,薪水,税审,会计,会计报表
初中部数学老师	类别,级别,职位,工作,教师,职责,全职,职业,两年,性质
ＰＣＢ设计	CAM350,根据,处理,结构图,布局,利用,工艺,PCB,一些,存在
店长 店长助理	店铺,职位,工作,br,店长,大家,店内,培训,东方广场,协助
支行行长、副行长	全面,支行,负责,业务,零售
GIS/Web GIS 开发工程师	工作,职位,月薪,负责,薪水,全职,攻关,信息系统,RMB4000,WebGIS
后勤员工	性质,工作,职责,全职,负责,经验,公司,组装,类别,两年
项目经理, 产品经理	职位,类别,级别,月薪,工作,职责,薪水,全职,职业,编写
维修接待	接听,登记,PDI,售后,RMB800,故障,499,类别,性质,私营
网站运营编辑 	拍摄,工作,处理,部分,上架,主要,商品,全部,后期,网站
浙江步步乐想包	类别,两年,级别,性质,经验,职位,月薪,工作,设备,职责
国外大区经理	职位,工作,薪水,br,全职,类别,性质,初级,月薪,公司
施工员  	工程进度,组织,线路,调试,顺利进行,搞好,安全,及时,职位,保养
Software engineering	集中管理,eclipse,自动,测试工具,脚本语言,关键字,Maven,工作,TCL,基站
工程全过程管理主管	审计,分公司,进度,控制,工程,项目,招投标,经营,结算,工作
工艺质量、设备管理员,车、铣、磨、钳以及数控类	分公司,先进,机械加工,类别,两年,级别,性质,建筑机械,称号,机修工
中交二航局福州螺洲大桥工程（工程部部长）	团干,美港,优秀,2008.11,总工,优秀党员,螺洲,工作,职位,工程部
唐钢唐银钢铁公司	钢铁企业,高炉,发电,相继,炼钢厂,炼钢,一定,唐山,安装,遵化市
电气工程师 	设备,br,进行,维修,维护,售后,技术支持,生产,公司,产品
电气工程师,	欧姆龙,200T,设计,安装,调试,机和,经验,架桥机,康明斯,工作
工长	工作,职责,职位,全职,br,类别,月薪,施工员,薪水,施工
外贸业务员，外贸助理，跟单，单证	类别,级别,职位,月薪,工作,职责,薪水,跟单,初级,性质
平面设计 美工 策划	设计,负责,公司,工作,海报,类别,职位,月薪,薪水,喷绘
销售经理   区域销售经理	职位,月薪,公司,br,全职,实战演习,销售,工作,员工,开发
售后 经理	类别,相关,职位,月薪,工作,薪水,br,中级,全职,分析
总经理助理，行政经理/主管/办公室主任	考勤,br,会议纪要,文件,人事,汇总,工作,员工,培训,管控
应用工程师	工作,br,职位,全职,月薪,薪水,职责,类别,客户,负责
木工主管	职责,类别,级别,木工,职位,月薪,工作,孔位,兼职,图纸
（供应商）质量工程师	质量,管理
个人资产管理税收咨询规划师	150,投顾,栏目,新股申购,取得,罗盘,快报,筹备,工作,营业部
上海隆纺织品有限公司	类别,级别,性质,职位,工作,职业,培训,推广,RMB4000,文员
项目总工	工作,br,全职,施工,职位,负责,职责,工程,类别,项目
技术员领班	维修,维护,SMT,设备
案场行政助理	职责,业绩,工作,需求,从中,RMB3500,办公室,协助,老板,秘书
招聘助理、培训专员	职位,月薪,工作,薪水,br,全职,分析,用人,购汇,培训
滨海支公司银行保险部中级客户经理	类别,职责,级别,职位,月薪,工作,负责,薪水,职业,经销商
工艺助理工程师	找出,br,中心,试制,工艺技术,工艺,审核,研发,进行,协助
地质平台研发	设计,工作,项目,实现,负责,系统,职务,撰写,进行,以及
技术供应部	工作,br,调试,职位,仪表,PLC,全职,快捷,联锁,联系
礼仪队长	类别,性质,月薪,工作,负责,职责,薪水,RMB1000,职业,日语
销售管理部 销售经理	销售,工作,制定,负责,全职,管控,五粮液,RMB4000,促销,策划
会计   采购	工作,br,全职,供应商,订单,负责,公司,职责,品质,制作
模具组长	模具,负责,培训,加工,技术,车间,工模,制作,纠正,沟通
编辑、公关、经理助理、秘书、管理	工作,采编,沟通,肯德基,组织协调,国际化,能力,专业培训,相关,交流
总经理副总厂长	类别,职位,工作,薪水,全职,级别,月薪,职责,北京,副厂长
策略系统经理	br,Matlab,工作,INCA,开发,Simulink,ATI,汽油机,Power,发动机
英语老师，管理培训生	教学,英语,小班,英语课程,培训,深得,课时,初高中,一对一,备课
高级培训主管	职位,工作,培训,入职,br,分析,监控,分店,出勤,设计
环保，生物，园林景观，管理	职责,经验,全职,激情,级别,职位,职业,学生,工作,责任心
办公室副主任、保卫部经理	选聘,培训,管理工作,组织,快递,行政,房租,单位,服务质量,消防
日语猎头顾问实习	性质,工作,职责,处理,相关,帮助,销售,实习,公司,日文
软件开发测试互联网	沟通,一名,开店,淘宝,过程,我们,帮助,遇到,诘难,暑假
编辑、文案、编剧	类别,级别,职位,月薪,工作,职责,薪水,职业,RMB4000,图书
CAD及机械制图老师	职责,类别,级别,职位,学生,工作,性质,全职,职业,处理
otc代表  招商经理	经验,以下,渠道,职业,职位,工作,初级,代表,全职,类别
综合科文秘	专员,薪水,职业,职位,学生,月薪,工作,全职,行政,类别
助理经理	br,工作,职位,薪水,全职,月薪,职责,类别,审计,级别
行政管理及规划	供餐,训练,流程,作业,管理,仓库,IE,工作,专案,餐厅
模修工程师	外观,CareerLevel,类别,Type,调试,冲压,月薪,Non,Full,机床
导游以及旅游线路销售	职位,月薪,工作,认真,服务,全职,专兼职,全方位,线路,客户资源
GSM网络设备部    高级软件工程师	职责,软件,测试,项目,开发工具,br,软件开发,单板,类别,GSM
会计    出纳及相关工作	负责,核算,公司,员工工资,编制,财务报表,控制,办公室,应收,有效
行政方面职位	RMB800,类别,两年,级别,性质,专员,职位,月薪,工作,公司
手绘插画	服务员,歌厅
行政总监、人力资源总监、行政副总、集团办主任、管理总监	管理,br,工作,负责,公司,行政,完成,建设,公共关系,培训
节能专案	职责,项目,监理,br,组织,验收,规划,管理,设备,工作
制作部总监	工作,培训,br,生产,考核,公司,部门,组织,负责,职位
软件架构及设计	类别,两年,级别,性质,经验,职位,工作,职责,中级,工程师
西班牙语海外销售	翻译,海军医院,协助,期间,医生,药品,中国,介绍,沟通交流,病人
塑胶模具/项目经理	br,试模,负责,模具,管理,产品,制造,设计,以及,打合
